logFC	AveExpr	t	P.Value	adj.P.Val	B
NUCKS1	0.0174732732112383	8.99504349980313	0.268678149682952	0.789587553811293	0.9015155869938	-6.50816538826461
ANKZF1	0.0398593984462459	4.13886689295126	0.268350746161098	0.7898377094952	0.901728740579172	-6.5082535521944
COL9A2	0.0202357020630062	7.4335813697257	0.268259259454178	0.789907614781317	0.901736091178929	-6.50827816878883
CRAT	-0.0378213888585595	7.62245744084632	-0.268026754348762	0.790085280579788	0.901859143817272	-6.50834069198265
TOP1	-0.0181073288116824	8.3165467619337	-0.267874446376005	0.790201670911147	0.901859143817272	-6.50838162000149
NCKIPSD	-0.0198813298175561	6.73635677687766	-0.267807548802715	0.790252794070486	0.901859143817272	-6.50839958931276
HNRNPUL2	-0.0224579484171764	5.66396104982916	-0.267785938497478	0.790269308877043	0.901859143817272	-6.50840539308652
SCGB1D1	-0.0492551554780675	4.88867578138915	-0.267566419111062	0.790437073281573	0.901978149320102	-6.50846432188884
TNFRSF13B	-0.0242398672809096	6.50499442802536	-0.266936518775159	0.790918521156761	0.902455055299973	-6.50863314796081
SLC4A2	-0.0507220162432108	5.97292425503347	-0.266265652822971	0.791431371162318	0.902964844376584	-6.50881251769346
ICAM5	-0.0438272498236945	5.74991611661545	-0.266118448611279	0.791543915409438	0.902964844376584	-6.50885181558739
CD24	0.0508564289481712	9.99085852808605	0.266085831206163	0.791568853495018	0.902964844376584	-6.50886052025663
YTHDF1	-0.018893196297114	9.75035531452099	-0.265987701915364	0.791643880929485	0.902964844376584	-6.50888670179809
ALDH9A1	-0.0200776474205705	11.1050667944787	-0.265754642696397	0.791822080766094	0.902964844376584	-6.50894884497093
PDE6A	0.0513575340014379	4.40691767233199	0.265729011686041	0.791841679229702	0.902964844376584	-6.5089556759398
CIDEB	-0.0178565723035025	7.71630481474814	-0.265653347568564	0.791899535742632	0.902964844376584	-6.50897583749711
CARD14	-0.0180548511736583	5.08206202013968	-0.265590236040734	0.791947794837573	0.902964844376584	-6.50899264989961
RPS12	-0.0175657791259001	12.8741995793828	-0.265531579423446	0.791992648166561	0.902964844376584	-6.50900827198138
ZNF41	0.0352706637134245	4.54464178830504	0.265494968486515	0.792020644047289	0.902964844376584	-6.50901802087014
FAN1	0.022479898419532	7.70486973425929	0.265258639371583	0.792201368377565	0.902964844376584	-6.5090809191893
KLK13	0.0215238748222372	5.66154791705441	0.265230834399858	0.7922226320088	0.902964844376584	-6.50908831573383
SCAP	-0.0157831772226932	7.87118836410146	-0.265153471364174	0.792281795620386	0.902964844376584	-6.50910889141067
NOVA2	-0.0308426589114425	4.77568259644794	-0.265129268201136	0.792300305316449	0.902964844376584	-6.50911532731952
NPIPB15	-0.0292247007941633	5.41821790322758	-0.265105342105961	0.79231860324063	0.902964844376584	-6.5091216889774
INPP5J	0.0556362350005241	6.42412661236494	0.264905354812417	0.792471551871381	0.903066715510794	-6.50917484079484
NFKBIE	-0.0184142363542722	7.34196154811012	-0.264671857530415	0.792650139160652	0.903118424991283	-6.5092368481913
NSFL1C	-0.0212884074654774	7.18496874517559	-0.264630903012826	0.792681463843424	0.903118424991283	-6.50924771843229
GNAT1	0.0239728485897467	3.27938349422681	0.264596705071976	0.792707620922459	0.903118424991283	-6.50925679404327
CORO1C	-0.0222112483133749	7.62825269147865	-0.264445440203484	0.792823322230546	0.903174323974261	-6.50929692341146
KIR2DL3	0.0274383321733426	5.72650934685441	0.264366346855514	0.792883821996829	0.903174323974261	-6.50931789714526
PHKG1	-0.0287410541052796	6.19426150666878	-0.26406347527409	0.793115505282508	0.903365808806628	-6.50939815391016
RP3-334F4.2	0.0420435401292139	3.44118518026542	0.26394149394483	0.793208820932305	0.903385788797581	-6.50943045137574
HNF1B	-0.0237984871093215	5.61555872404575	-0.263874316924375	0.793260212629407	0.903385788797581	-6.50944823174473
ZNF706	-0.0176952758214075	9.45635111507597	-0.263662604005163	0.793422183135407	0.903497826239309	-6.50950423827758
RAB40C	-0.0282811824152305	3.95624578261005	-0.263367645150581	0.793647856191501	0.903682380250749	-6.5095821920176
RPP14	-0.0208809124698022	7.15722925670822	-0.263147608005229	0.793816218327849	0.903737692197155	-6.50964028831664
RP1-190J20.2	0.0285172632004806	6.10250707466239	0.263137897540379	0.793823648551555	0.903737692197155	-6.50964285105117
MEF2BNB	-0.0278534514547062	4.37356118480522	-0.262916118136525	0.793993354325312	0.903804092005148	-6.50970135624606
PHF2	-0.0264226953468238	5.3817346379253	-0.262804679725661	0.79407863090923	0.903804092005148	-6.50973073503821
SLC9A5	-0.0278819905416648	5.99386581486155	-0.262753220579471	0.794118010117282	0.903804092005148	-6.50974429715552
RP3-497J21.1	0.0523875753797883	4.10225715313471	0.262507723548107	0.794305884682099	0.903804092005148	-6.5098089617543
LOC101929777	-0.0494210740508807	4.53725572826263	-0.262491871070084	0.794318016731165	0.903804092005148	-6.50981313527081
WNT3	-0.0494210740508807	4.53725572826263	-0.262491871070084	0.794318016731165	0.903804092005148	-6.50981313527081
RPL9	0.0166075933771898	12.9523988876714	0.262479794509514	0.794327259070121	0.903804092005148	-6.50981631452475
LOC100506504	0.0214796748538889	3.51235981865632	0.262355971148954	0.794422024326779	0.903839535685048	-6.50984890363494
SSRP1	-0.0257234295949284	6.79135715314792	-0.26227232415537	0.794486043342632	0.90383999550101	-6.50987091004262
MUC3B	0.0210956700598875	6.71513576147347	0.261487262393272	0.795086958400049	0.904426640249659	-6.51007710853586
SLC9A7	-0.0531183204573002	4.50667981528491	-0.261377738786538	0.795170801831534	0.904426640249659	-6.51010582623442
GRID2	0.0439723431329723	5.10414698219664	0.261337738272712	0.795201423973551	0.904426640249659	-6.51011631160281
SMYD5	0.0439903972359494	4.16047223529454	0.261266010381612	0.79525633563056	0.904426640249659	-6.51013510969075
SECISBP2	-0.019616045204436	7.66584011088903	-0.260818651082404	0.795598837614161	0.904743739780854	-6.51025223534451
DNAJC16	-0.0157591212352464	6.18738339288742	-0.260554433022615	0.7958011443712	0.904856714073824	-6.51032131780979
B4GALT6	-0.0272506250950257	4.05589536676836	-0.260522552092435	0.795825555959073	0.904856714073824	-6.51032964868192
ARMCX5	0.0276226838365973	7.08517183868931	0.260422109741762	0.795902467157078	0.904871749489299	-6.51035588883973
GAST	0.0239097865202461	6.66914661102801	0.260284055965034	0.796008181717185	0.904903944241826	-6.51039193837712
PYGB	0.0279589280502591	4.50567331696399	0.260094032304442	0.79615369853106	0.904903944241826	-6.51044152748888
CHRNG	-0.0364090165732273	6.39928075308976	-0.260061430953083	0.796178664818967	0.904903944241826	-6.5104500316028
LRFN3	-0.0505938185524087	5.22487874397546	-0.26005244826636	0.796185543846218	0.904903944241826	-6.51045237456413
NPTXR	0.0275233167708558	5.65713311387591	0.259813005537006	0.796368917436544	0.905039959921486	-6.5105147988764
GNL3L	0.0228966260791363	5.65074264301353	0.259720526970115	0.796439743874379	0.905048058943228	-6.51053889331449
DDX3Y	0.0368126118480537	3.92057349162104	0.259469395829727	0.796632086133644	0.905194232228632	-6.51060428009567
DNAJC17	0.0225776756645446	5.357393810082	0.259292983677924	0.796767208519698	0.905272375813095	-6.5106501746714
ZNF492	0.027521307541774	5.19101291205966	0.259213241191737	0.796828289127151	0.905272375813095	-6.51067090990275
LOC102725198	0.0266924235392086	5.21918827283681	0.25868640013417	0.797231867721767	0.905557272947743	-6.51080774330837
RASA4CP	0.0266924235392086	5.21918827283681	0.25868640013417	0.797231867721767	0.905557272947743	-6.51080774330837
UHRF1BP1L	-0.0231032606001905	5.97730859825804	-0.258636279048737	0.797270265153668	0.905557272947743	-6.51082074651865
F2RL1	-0.0299482864272787	6.39666231447052	-0.25849600921628	0.797377727652572	0.90560693481117	-6.51085712420627
RAB8B	-0.0313381219756226	6.77118004996236	-0.258193186453962	0.797609737613886	0.905744318085541	-6.51093559144074
POLD3	-0.0285112793820383	7.42681954017099	-0.258171713448345	0.797626190025781	0.905744318085541	-6.51094115203166
PDX1	-0.0246455847755311	4.17967020965865	-0.258013645630419	0.79774730295193	0.905762829086496	-6.51098207065927
UTP6	-0.0147103463704721	7.9186199055782	-0.257910994395148	0.797825957922837	0.905762829086496	-6.51100863035703
NLRP2	0.0445454620112048	6.23725111163835	0.257878926613787	0.797850529816877	0.905762829086496	-6.51101692532735
GNAS	-0.0165391459313186	9.33089477717617	-0.257817638699787	0.797897492176702	0.905762829086496	-6.51103277580749
OBP2B	-0.0507282906553038	4.75230512802936	-0.257544168539195	0.798107050154787	0.905928334952402	-6.5111034557998
DAPK3	-0.0309207643653214	5.83097288373485	-0.257040255194213	0.798493234451673	0.906193280877474	-6.5112334994268
MIR637	-0.0309207643653214	5.83097288373485	-0.257040255194213	0.798493234451673	0.906193280877474	-6.5112334994268
TNP2	0.0306856590982904	2.96117621015193	0.256989930823172	0.798531804376828	0.906193280877474	-6.51124647256866
ARPC2	-0.0158306958688174	10.2945194696803	-0.256866395166782	0.798626487527213	0.906228347159703	-6.51127830814579
WNT16	-0.0369286815567688	6.23224124047367	-0.256579228627696	0.798846596453513	0.906359365935119	-6.51135225303705
ATP2A1	-0.0311990851929653	5.80298504585592	-0.25654930420656	0.798869534037549	0.906359365935119	-6.51135995378176
KIR3DL3	0.0244259029668148	4.38772383949479	0.255966160029955	0.799316560054338	0.906794130090389	-6.51150984130893
RNF4	-0.0160464304367497	8.58608155035714	-0.255820419178559	0.799428292591396	0.906848477536012	-6.5115472484814
HMGN2P9	-0.0433399467869728	4.87378238072767	-0.255512565016096	0.799664323664201	0.9069827297819	-6.51162619533667
UPK1A	-0.0402620011858852	6.06808935268624	-0.255499534972841	0.799674314187631	0.9069827297819	-6.51162953470224
RARS2	-0.0484654431810281	2.85443083776805	-0.255266243438324	0.799853191537845	0.907113198065908	-6.5116892944018
MNAT1	0.0491298301379045	5.64591610725875	0.254941133725567	0.800102489083952	0.907323502666197	-6.51177248340526
SLC5A5	0.0238599062485564	7.5160735109379	0.254852216402915	0.800170675507286	0.907328408428374	-6.51179521715002
DHX38	0.0389927863902661	4.861561053593	0.25426391137865	0.800621858205287	0.907767565348393	-6.51194543162908
CDK10	-0.0335120447647995	5.70230283163163	-0.253991770099835	0.800830592092401	0.907785576578484	-6.51201480160116
UROD	0.0179041731017715	7.49194292250871	0.253789471590628	0.800985765756537	0.907785576578484	-6.51206632037916
CHRNA2	-0.0163933413903185	7.5448880245244	-0.253761555652381	0.80100717939936	0.907785576578484	-6.5120734264383
LOC101928669	-0.0479966481794683	5.10389024923096	-0.253677758740917	0.801071458921508	0.907785576578484	-6.5120947524342
LOC644450	-0.0479966481794683	5.10389024923096	-0.253677758740917	0.801071458921508	0.907785576578484	-6.5120947524342
PMS1	-0.0137572898839769	8.0407118719149	-0.253677424659214	0.801071715194043	0.907785576578484	-6.51209483744268
EEF1DP5	-0.0383168351216843	5.66750794742932	-0.253660117464691	0.801084991493598	0.907785576578484	-6.51209924117756
PKLR	0.021834160830841	3.93742889805229	0.253259475108344	0.801392339774401	0.908061437396498	-6.51220109905565
ATP8A2	0.0337267884589624	6.08214971676102	0.253057351225063	0.801547408960886	0.908164719817885	-6.51225242540846
TREH	-0.0306178016248195	2.84074036487293	-0.25267045192436	0.801844260258267	0.908428614125624	-6.51235055881365
ATG4B	-0.0191296967407159	7.10023627938068	-0.252571337184969	0.801920311544304	0.908442336662531	-6.51237567426513
PAF1	0.0246602003220989	7.57727805916811	0.252411125148548	0.802043247244968	0.908509165020849	-6.51241625086551
UPK3A	-0.0359302516540353	3.42242949389231	-0.252178251592172	0.802221947475621	0.908523396135541	-6.51247518455364
ZMYM4	-0.0119482410543285	7.77057525599707	-0.252167500000649	0.802230198186272	0.908523396135541	-6.51247790416696
CA1	0.0244408537418418	6.72675949488417	0.251678069484381	0.802605808639421	0.908523396135541	-6.51260158316204
GBX2	-0.0432138268643488	2.59296658096348	-0.251655623009707	0.802623036185823	0.908523396135541	-6.51260724963814
MROH7-TTC4	0.0170136625455313	7.72384361127995	0.251646404992749	0.802630110992224	0.908523396135541	-6.51260957652458
REEP2	-0.0273802395314817	4.61100371408973	-0.25161972122658	0.802650590814913	0.908523396135541	-6.51261631177789
DCX	0.0305911171847355	4.26912558259501	0.251568188030416	0.802690143003555	0.908523396135541	-6.51262931726451
PDE6D	-0.0308359672392564	5.75120044248071	-0.251559522618544	0.802696793836181	0.908523396135541	-6.51263150390279
NFE2	-0.0372469475740461	3.7867133448369	-0.251516111171055	0.802730112991904	0.908523396135541	-6.5126424572587
PDE5A	-0.046261281479019	3.92970959426094	-0.251460120675986	0.802773087368693	0.908523396135541	-6.51265658171379
CYTH4	-0.0222133790346034	7.07175682285015	-0.251407890246257	0.802813176341561	0.908523396135541	-6.51266975480952
IAPP	0.0231939318711321	3.01027619482468	0.251340825698871	0.802864651891616	0.908523396135541	-6.51268666523542
LOC102724250	0.031321651390154	7.09886756607182	0.25131159391177	0.802887089096132	0.908523396135541	-6.51269403466708
SLC12A2	0.0333617715614285	8.4820029417172	0.251095041980302	0.803053311351622	0.908601334456957	-6.51274860152882
RAB5C	-0.0192240067267764	7.10259908136533	-0.250950869487889	0.80316398128687	0.908601334456957	-6.51278490418588
SLC34A2	0.0375762780346535	6.03006635414704	0.250933130898334	0.803177598096616	0.908601334456957	-6.51278936932985
TRABD	0.0426471832239885	3.89994646478881	0.250888621765201	0.803211765257557	0.908601334456957	-6.51280057174921
C9orf91	-0.0179883037573797	7.61032303477402	-0.250651235157723	0.803394000215895	0.908666937700751	-6.51286028568152
LILRA4	-0.029542629772369	6.52111815059882	-0.250646457094473	0.803397668313404	0.908666937700751	-6.51286148701144
COQ4	-0.0594111232593182	5.62553092081993	-0.250346733498817	0.803627773747006	0.908854844336342	-6.51293679972754
GDE1	-0.0345473948883077	6.39854387191139	-0.250253060392148	0.803699692602355	0.908863835760447	-6.51296031891191
BCL2	-0.0198577052017096	6.0002193198805	-0.249728153012102	0.804102729604845	0.909247240925239	-6.5130919488807
BFSP2	-0.0399901039797273	5.38437596833593	-0.249416616122184	0.804341961002166	0.909442622508398	-6.5131699420876
PLEKHG3	0.0263077871030515	5.11749914067782	0.249327661688161	0.804410273240128	0.909442622508398	-6.51319219400449
DKK4	-0.0337554760022994	4.64801576858269	-0.249200836093696	0.804507671182133	0.909442622508398	-6.51322390569586
UQCC1	-0.0332690624356223	7.45298207171183	-0.249169737705633	0.804531554216502	0.909442622508398	-6.5132316791354
RGR	0.0532560012072028	4.55801586634644	0.248743806718	0.804858681049143	0.909683421892262	-6.51333804870882
NPTN	-0.019510631112252	10.8257824256311	-0.248624941589686	0.804949979106641	0.909683421892262	-6.51336770103225
RNASE1	0.0285735488143377	6.37718112011959	0.248519787328	0.805030748409832	0.909683421892262	-6.51339392123938
CACNA1A	0.0277246926273549	5.54836605570167	0.248475578115967	0.805064706283312	0.909683421892262	-6.51340494150173
LOC100507353	0.0277246926273549	5.54836605570167	0.248475578115967	0.805064706283312	0.909683421892262	-6.51340494150173
R3HDM2	0.0198964348732017	8.26217160257732	0.248145914727498	0.805317938570288	0.909751050212182	-6.51348705680443
SAT1	0.0155972687538593	9.16250506910098	0.248060290665773	0.805383714516538	0.909751050212182	-6.51350836698109
RPGRIP1	0.0245650681306658	6.83344111553402	0.248054869248996	0.805387879268069	0.909751050212182	-6.51350971602033
SGCG	-0.0574002961384469	4.36239551797861	-0.248033649007357	0.805404180787855	0.909751050212182	-6.51351499608041
SLC48A1	0.0201791698306657	6.2930388381607	0.247980889333387	0.80544471147375	0.909751050212182	-6.51352812188939
C7orf49	0.0131250213120368	8.17506753589612	0.247851079693359	0.805544435283379	0.909791362202404	-6.51356040471589
KPNA4	-0.0244788224871906	6.22608389290209	-0.247647075650574	0.805701164182598	0.909848792669949	-6.51361110516802
RNF186	-0.0296010192396013	6.40031782293948	-0.247590293502438	0.805744789288083	0.909848792669949	-6.51362520964454
LPO	0.050248220129449	3.90304814002947	0.247534834398219	0.805787398519564	0.909848792669949	-6.5136389823696
KLHL25	0.034522059273532	5.71620864764125	0.24738819607764	0.805900063630937	0.909903695491764	-6.51367538374273
KCTD9	0.0156702384076812	7.03512562844447	0.246907005565865	0.806269801169858	0.910248814860655	-6.51379468302417
NABP2	-0.0232986289704841	6.37650210966624	-0.246148101730343	0.806853019671814	0.910834872357948	-6.51398236390986
RPS6KA5	-0.0186886994125297	7.57497296616997	-0.246000359186183	0.806966572977095	0.910890686331816	-6.51401883443891
PDE8B	-0.0260134341952173	7.18521657158774	-0.245911947980733	0.807034526884924	0.910895023671831	-6.51404064847441
GUCA2B	0.0554564378563693	3.50316467689414	0.245698404981929	0.807198664821517	0.911007914034802	-6.51409330451637
SPTLC1	0.0259846806870728	7.34648185498374	0.245538918254167	0.807321258636549	0.911073903312795	-6.51413260146171
CDKL2	-0.0402697149897703	3.62203024175139	-0.245418162177463	0.807414084352583	0.91110629103975	-6.51416233839569
XRCC1	-0.0246176101216177	6.86331376135462	-0.245249283113383	0.807543907140351	0.911180418730155	-6.51420390145693
SYN2	-0.0221673061659644	6.46595168745014	-0.245149333917306	0.807620743907416	0.911194753389706	-6.51422848665752
C4orf29	0.0206972914407922	6.15355878427908	0.245004605014102	0.807732008859555	0.91124792614551	-6.51426406892823
PPP1R14D	0.0193508727029679	7.02798892732778	0.244690164577108	0.807973758877036	0.911438465052662	-6.51434130337114
CSPG4P1Y	0.0198108748072333	2.9506883237802	0.244527749821268	0.808098635042989	0.911438465052662	-6.51438115777485
THAP1	0.0454447186341789	6.54179850011371	0.244520509921047	0.808104201718158	0.911438465052662	-6.51438293373513
CNNM4	-0.0390356712523023	6.7640846576171	-0.244451189884092	0.808157501600045	0.911438465052662	-6.51439993540857
ETHE1	-0.0156015211344575	8.47730159748154	-0.244172451529536	0.808371831670239	0.911586163367275	-6.51446825123542
RP11-560G2.2	0.0261116417846034	3.46573529816355	0.243946386503061	0.80854567064936	0.911586163367275	-6.51452360032252
RP11-286E11.2	0.0433511577957712	4.48961594235661	0.243921333837108	0.808564936196865	0.911586163367275	-6.51452973099673
PARL	-0.0145581613748842	8.66610223688761	-0.243725836279624	0.808715278328278	0.911586163367275	-6.51457754992711
ZSCAN2	-0.0409606801111246	3.58435231664518	-0.243718607599511	0.8087208374907	0.911586163367275	-6.5145793173379
APMAP	0.0172541969721782	11.0865789999095	0.243693833222532	0.808739890116264	0.911586163367275	-6.51458537427148
CYP4F3	-0.0230000333514473	4.06182788749895	-0.243623085235253	0.808794299192873	0.911586163367275	-6.51460266762825
SNX16	-0.0310714061664072	4.95497338619291	-0.243613405174193	0.80880174376463	0.911586163367275	-6.51460503339458
FTSJ1	0.0218769358878821	7.07270315616818	0.243427798304188	0.80894449052033	0.911642092497316	-6.5146503768103
NLRP3	-0.0217703270760023	3.5231612057516	-0.243225355168682	0.809100193261454	0.911642092497316	-6.51469979401157
DLX2	0.031029359614568	5.60205260241004	0.243220929120435	0.809103597504334	0.911642092497316	-6.51470087397028
RAP2C	-0.0281817608413103	8.16874131150938	-0.243182751543017	0.809132961494137	0.911642092497316	-6.51471018851116
HSD17B3	-0.0240791766742935	6.29576210036063	-0.243129707035217	0.809173760732388	0.911642092497316	-6.51472312785651
ANKRD36B	0.0360626148914237	6.76673148972217	0.242985337731327	0.809284805260836	0.911642092497316	-6.51475833014935
WDR45	0.0132478941165931	7.80469262715413	0.24296491428134	0.809300514686701	0.911642092497316	-6.51476330841878
GAGE2E	0.0355384004656377	4.80299602229799	0.242554089602223	0.809616532102551	0.911853483005394	-6.51486335941563
GAGE8	0.0355384004656377	4.80299602229799	0.242554089602223	0.809616532102551	0.911853483005394	-6.51486335941563
CDKN2D	0.0195268906083162	4.1112263566426	0.242310876318321	0.809803633515434	0.911991917009138	-6.51492251129552
MPO	0.0186665393622917	4.80716540760416	0.24213097947861	0.809942033521277	0.912020320412815	-6.51496622592544
SLC13A3	-0.0223189577618303	5.22500670923715	-0.242068337704972	0.809990227155876	0.912020320412815	-6.51498144017356
EIF5A2	-0.038297030960822	5.44908031010679	-0.242027785923124	0.810021426188719	0.912020320412815	-6.51499128717737
KLHL28	-0.0444188583545713	5.62930718888542	-0.241390980136999	0.810511401970083	0.91249968297868	-6.51514570410759
HCG4	0.0380966549830734	3.52946475255448	0.241306083596477	0.810576729520485	0.912500924889236	-6.51516625974881
ARFGAP3	0.0230398068753856	8.60065792820984	0.24119457207015	0.810662539278823	0.91252522247453	-6.51519324861139
CIB2	0.0230062369792781	5.5916032859648	0.241028002428439	0.810790721467617	0.912597209111297	-6.515233539891
INSRR	0.0296605454185633	4.87378501423744	0.240890829782301	0.810896285416549	0.912643728073379	-6.51526669953908
ZNF80	-0.0519692585677879	3.70531509299286	-0.24028480972588	0.811362702976516	0.913065052950496	-6.51541297152191
FXR2	0.0273911843866112	6.14338320871004	0.240237436105945	0.81139916656482	0.913065052950496	-6.51542439037181
C10orf76	-0.0246019574892978	6.26726064794188	-0.239789183742019	0.811744208501963	0.913380986330552	-6.51553232518616
GCFC2	-0.0202938584745039	6.22731064339221	-0.238949937029719	0.812390320130026	0.914035608838091	-6.51573386724452
SNX15	0.0413843681867424	6.25104916872492	0.2388605795685	0.812459121664055	0.914040636677717	-6.51575528461551
ANGPT4	0.0284398116742032	3.20410464039671	0.238500752219795	0.812736188993431	0.914279950373608	-6.51584144790098
PPP2R1A	0.016226743895256	8.07507748216066	0.238335783795228	0.812863222947655	0.914350460900981	-6.51588090749485
MSLN	0.0350573407179983	3.26659918417685	0.238053062333421	0.813080944534251	0.91449253929854	-6.51594846970174
LGALS8	-0.0205526034498465	7.39705070948018	-0.238004607452787	0.813118260765657	0.91449253929854	-6.51596004098301
CDK5R2	-0.0527970424704433	4.16491005549993	-0.237837447632192	0.813246997816354	0.914564931531958	-6.51599994160395
TRAPPC12	-0.0325061499614073	6.52951859569026	-0.237676977429168	0.813370587832503	0.91463152448945	-6.5160382191347
SMAD5-AS1	-0.0236116010604606	6.27141102670154	-0.237407279809731	0.813578312863249	0.914776546319853	-6.51610249304512
MC5R	-0.0423495226192029	4.76128402857562	-0.237342352070915	0.813628323187217	0.914776546319853	-6.51611795565445
PFN1	-0.0306885382100459	8.92993558345524	-0.236866147256869	0.813995142096209	0.915086214558637	-6.5162312354439
VDR	-0.0144177873753772	6.9505042557415	-0.236748849217196	0.814085502874794	0.915086214558637	-6.51625910352765
COPS2	0.0182428544994701	8.57448868278135	0.23673396368345	0.814096970159148	0.915086214558637	-6.51626263910133
AQP4	0.0295454401723892	3.20206086436583	0.236254171913334	0.814466606778111	0.915404963412192	-6.51637647929449
F5	0.0205491198674412	6.05882069894352	0.236181826973468	0.814522345804544	0.915404963412192	-6.5163936245989
APOC2	-0.0236595627121391	5.78405846519607	-0.23582583109187	0.81479664130317	0.915404963412192	-6.516477917154
APOC4	-0.0236595627121391	5.78405846519607	-0.23582583109187	0.81479664130317	0.915404963412192	-6.516477917154
APOC4-APOC2	-0.0236595627121391	5.78405846519607	-0.23582583109187	0.81479664130317	0.915404963412192	-6.516477917154
FURIN	0.0226315579082846	7.23180206443958	0.235796339848962	0.814819365419713	0.915404963412192	-6.51648489439167
COX6CP2	-0.0430222750396034	2.95753877598548	-0.235780535081393	0.814831543656672	0.915404963412192	-6.51648863323237
PITRM1	-0.0156661246604428	7.56531347617933	-0.235644700902278	0.814936211510382	0.915450165491738	-6.51652075642054
ATP6V1B2	0.0158263942446492	8.66805655268885	0.235285651447615	0.815212895769515	0.915688577997728	-6.516605578521
OPLAH	-0.0284068780977154	6.24842433027594	-0.235110526784015	0.815347855888121	0.915767773633077	-6.51664690330459
PDHA1	-0.0125988642675595	7.92425147124216	-0.234972379412941	0.815454323409041	0.915814957473374	-6.51667948077847
UTS2	-0.0279138760000681	4.66119099486546	-0.234284661181625	0.815984387244969	0.916326172155346	-6.51684137220359
S100G	0.028919311262544	3.82632331077541	0.234137386505995	0.816097911653677	0.916326172155346	-6.51687597969557
KLHL29	0.0381140162802678	5.1375352345909	0.234130789333711	0.816102997075855	0.916326172155346	-6.51687752943114
ARPP21	0.0379815066664934	4.01523139329098	0.233748574881761	0.816397640344933	0.916584565311798	-6.51696724073191
SLC2A2	0.0219824228198407	2.19054496150719	0.233433694003015	0.816640397449151	0.916715264647771	-6.51704103806033
AKTIP	-0.0260123200474632	7.3092965798214	-0.233380139069953	0.816681687391207	0.916715264647771	-6.51705357963794
IPO8	-0.0164099654546709	6.20799266598533	-0.233171391051085	0.816842633605368	0.916715264647771	-6.51710243718328
DHRS7	-0.023239478894502	6.63280222752539	-0.233152194972759	0.816857434321838	0.916715264647771	-6.51710692784313
RTEL1-TNFRSF6B	0.0227748677521439	4.56437136502431	0.233151082680868	0.816858291932259	0.916715264647771	-6.5171071880373
MST1L	0.0282365728356263	5.33039762841118	0.233022533204692	0.816957408969466	0.916715264647771	-6.51713725078417
OGFOD2	-0.0160806275827272	7.16502069782504	-0.232956743782889	0.817008136549128	0.916715264647771	-6.51715262998766
C12orf4	-0.0145113052266506	7.24166751357915	-0.232928100937765	0.817030222144899	0.916715264647771	-6.51715932430286
SYBU	-0.022626983079264	8.73345555450505	-0.232476447670818	0.81737849769313	0.916973122832413	-6.51726477475869
RP11-549J18.1	-0.0297586088130753	1.6996704336584	-0.23235690107138	0.81747068785974	0.916973122832413	-6.517292651929
PLEKHF2	0.0303941721627659	8.74955219467011	0.232206140872118	0.817586952604517	0.916973122832413	-6.51732778743823
ZC3H14	-0.0179673622915523	7.46313117492148	-0.23214920025955	0.817630865715129	0.916973122832413	-6.51734105185069
ACTR3B	-0.0397161165880192	5.5041084194803	-0.232141920032164	0.817636480334588	0.916973122832413	-6.51734274755814
PRR11	-0.0263197490658713	8.71783303874653	-0.232127922195613	0.817647275701283	0.916973122832413	-6.51734600777924
GUCY1A2	0.0400295323806909	5.11855338042601	0.231991362466231	0.81775259474306	0.917018852889455	-6.51737780347395
C1orf109	-0.0257442874812154	6.68131800922795	-0.231315218431562	0.81827410801969	0.917531254576889	-6.51753495763125
TNNC1	0.0298614879189498	2.19823500662539	0.230929577753835	0.818571592030477	0.917754123741439	-6.51762438610709
LINC00472	-0.0235527905943503	5.31817982503174	-0.230856024864131	0.818628333963044	0.917754123741439	-6.51764142582057
ACOX1	0.013627987176496	5.00786092377051	0.230806333752418	0.818666668429601	0.917754123741439	-6.51765293450443
PITPNM1	0.0435800022117228	5.72325402490276	0.230480612355079	0.818917959040577	0.917754123741439	-6.51772831186283
APEX2	-0.0251899344258868	6.99689611721021	-0.230382221958811	0.81899386999088	0.917754123741439	-6.51775106016354
ZNF415	0.0213854675300679	7.17755148395829	0.230332022999932	0.819032600574564	0.917754123741439	-6.51776266265619
CLMN	0.0264145773484029	6.88324979140507	0.230327821552061	0.819035842187063	0.917754123741439	-6.51776363362309
TG	0.0347013647387144	6.05036006027345	0.230288428934737	0.819066235580278	0.917754123741439	-6.51777273651319
RIMS1	-0.0484297721953674	5.26121436442093	-0.230178358162109	0.819151162235581	0.917754123741439	-6.51779816355988
ARFGAP1	0.0165775750734709	8.53484540042983	0.23012584655212	0.819191679084546	0.917754123741439	-6.51781028980363
LPHN1	0.0170723159157335	7.44624031059626	0.230107581854601	0.819205771856856	0.917754123741439	-6.51781450693224
LRP5L	-0.0289705728580271	5.7546409422321	-0.230052856232143	0.81924799770641	0.917754123741439	-6.51782714051064
MYO5A	0.0291916712404806	4.97450383894947	0.229577022827554	0.819615169863753	0.918093056876711	-6.51793686181193
RNLS	-0.0345899480422759	5.37660370771238	-0.229026699833521	0.820039872404579	0.918496374231317	-6.51806347695952
ERLIN2	-0.019750066151851	8.05893701889797	-0.228824372782889	0.820196028702846	0.918598862983607	-6.51810995101439
DSC3	-0.0317599397129184	5.75246018655842	-0.228628474218953	0.82034723054156	0.918695787147039	-6.51815490942985
